subject,predicaat,klasse,tekst,match_type,vmm_term,vmm_uri,vmm_definitie
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4041,altLabel,Parameter,"Apolaire koolwaterstoffen, fractie C5-C9",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1739,verkorteNotatie,Parameter,Aromaten,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_333,prefLabel,Parameter,3-Chlooraniline in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1845,prefLabel,Parameter,Boor multi totaal in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6673,prefLabel,ParameterAspect,aaCTol (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1302,verkorteNotatie,Parameter,Endrin keton,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/kwantificeerbaaraspect/KWA_86,prefLabel,KwantificeerbaarAspect,massa per geproduceerde massa,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_536,prefLabel,Variabele,"3,4,5-Trichloorfenol",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3044,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3044,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3221,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3221,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2895,prefLabel,ParameterAspect,"(PFOS, PFBA, PFBS) (standaard in water): massaconcentratie",bevat_vmm_term,pfos,https://vmm.vlaanderen.be/woordenboek/pfos-1,"PFOS is een perfluoroctaansulfonzuur of een perfluorverbinding, een chemische stof om producten water-, vet- en vuilafstotend te maken. Bovendien is PFOS bestand tegen hoge temperaturen . Deze synthetische chemische stof behoort tot de PFAS-familie: het komt niet van nature voor in het milieu en is niet afbreekbaar."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3624,verkorteNotatie,Parameter,Chrysotiel,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1134,prefLabel,Parameter,Demeton-S in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4959,prefLabel,ParameterAspect,"PM2,5-10 (standaard in lucht): massaconcentratie",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5411,prefLabel,ParameterAspect,123789HCdBFur (standaard in lucht): massaconcentratie TEQ (Nm³),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4648,prefLabel,ParameterAspect,NH4+ (standaard in bulk depositie (precip)): mol per oppervlakte,bevat_vmm_term,bulk,https://vmm.vlaanderen.be/woordenboek/bulk,"Verzamelnaam voor goederen die niet per stuk worden verpakt en geladen. Ze worden los in het ruim van een schip, vrachtwagen of wagon gestort. Wanneer de producten niet vloeibaar zijn gaat het om droge bulk."
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5926,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5926,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_443,prefLabel,Variabele,alfa-alfa-Dichloortolueen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1619,altLabel,Parameter,Perfluordecaansulfonzuur (PFDS),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3863,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3863,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7512,prefLabel,ParameterAspect,FUROS (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1806,prefLabel,Variabele,Deeltjesaantal 200-800 nm,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/soortwaardebepaling/SWB_39,prefLabel,SoortWaardebepaling,warm,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1156,verkorteNotatie,Parameter,Kalium totaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3066,prefLabel,ParameterAspect,H2O2 (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4724,prefLabel,ParameterAspect,Ni (standaard in lucht): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3894,prefLabel,ParameterAspect,Butanol (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3565,prefLabel,ParameterAspect,6:2 diPAP (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3600,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3600,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_509,altLabel,Parameter,Tolueen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1397,verkorteNotatie,Parameter,Calcium opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4272,verkorteNotatie,Parameter,Propionzuur,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3916,prefLabel,ParameterAspect,11Cl-PF3OUnDS (standaard in TSP): massaconcentratie,bevat_vmm_term,tsp,https://vmm.vlaanderen.be/woordenboek/tsp,"Totaal stof. Een mengsel van deeltjes van uiteenlopende samenstelling en afmetingen in de lucht. De deeltjes worden ingedeeld in fracties op basis van hun grootte, namelijk PM10, PM2,5, PM1 en PM0,1."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1796,prefLabel,ParameterAspect,W t (totaal in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4354,prefLabel,Parameter,Sulfamethoxazol in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2472,prefLabel,ParameterAspect,PBBA (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1136,altLabel,Parameter,Heptenofos,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4336,prefLabel,ParameterAspect,Cu (standaard in regen): massaconcentratie,bevat_vmm_term,cu,https://vmm.vlaanderen.be/woordenboek/cu,Koper
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7884,prefLabel,ParameterAspect,Fenolen (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8146,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8146,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3656,prefLabel,Parameter,Carbaryl Eluaat LS10 in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2078,prefLabel,Parameter,Korrelgrootte distributie <20µm in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2871,altLabel,Parameter,"2,2',4,5,5'-Pentachloorbifenyl (PCB101)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7168,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7168,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4558,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4558,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_944,prefLabel,ParameterAspect,Endr.al (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1901,prefLabel,Variabele,PM10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3981,prefLabel,ParameterAspect,1Buteen (standaard in lucht): massaconcentratie (Nm³),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_699,verkorteNotatie,Parameter,Profam,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_704,prefLabel,OrganisatieSpecifiekeReferentie,OSR_704,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1965,verkorteNotatie,Parameter,Titaan multi opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3319,verkorteNotatie,Parameter,"2,3+3,5-Dimethylfenol+4-Ethylfenol",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1392,prefLabel,Variabele,Imazalil,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7568,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7568,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4371,prefLabel,ParameterAspect,ElC (elementair in PM2.5): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2174,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2174,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1287,verkorteNotatie,Parameter,Bisfenol-A,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5144,prefLabel,ParameterAspect,aPineen (standaard in lucht): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2747,verkorteNotatie,Parameter,"Kalium, éénwaardig",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1252,prefLabel,ParameterAspect,12CBz (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1240,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1240,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1662,prefLabel,ParameterAspect,S t (totaal in water): massaconcentratie zwavel,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3077,prefLabel,Parameter,Trifluorazijnzuur in bulk depositie (precip),bevat_vmm_term,bulk,https://vmm.vlaanderen.be/woordenboek/bulk,"Verzamelnaam voor goederen die niet per stuk worden verpakt en geladen. Ze worden los in het ruim van een schip, vrachtwagen of wagon gestort. Wanneer de producten niet vloeibaar zijn gaat het om droge bulk."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_573,prefLabel,ParameterAspect,25CAn (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3152,prefLabel,Parameter,Isopropanol in lucht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6909,prefLabel,ParameterAspect,Triallaat (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6258,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6258,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_995,prefLabel,ParameterAspect,24DDE (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2461,verkorteNotatie,Parameter,8:2 fluortelomeersulfonzuur (8:2 FTS),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3556,altLabel,Parameter,"Benzeen, tolueen, ethylbenzeen, xylenen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1987,verkorteNotatie,Parameter,Ijzer MUC project opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1555,prefLabel,Parameter,Tetradecyldimethylbenzylammonium in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_983,prefLabel,ParameterAspect,Isodrin (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/eenheid/E_27,prefLabel,Eenheid,milligram per kilogram,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3976,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3976,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2364,altLabel,Parameter,Som van  1-Butanol en 2-Butanol,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2612,altLabel,Parameter,Chroom,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6165,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6165,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_869,verkorteNotatie,Parameter,Ethoprofos,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_725,prefLabel,ParameterAspect,B (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1367,verkorteNotatie,Parameter,BDE 85+154,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8072,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8072,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2338,altLabel,Parameter,Som van Abamectine B1a en  B1b,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4172,prefLabel,Parameter,"2,2',3,4,4',5'-Hexachloorbifenyl (PCB138) Eluaat LS10 in vaste deel van de aarde",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_588,prefLabel,OrganisatieSpecifiekeReferentie,OSR_588,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7146,prefLabel,ParameterAspect,KG355 (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1904,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1904,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1728,altLabel,Parameter,"Som van o,p,m-xyleen + styreen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/eenheid/E_189,prefLabel,Eenheid,nanogram PFOA equivalent per liter,bevat_vmm_term,nanogram,https://vmm.vlaanderen.be/woordenboek/nanogram,"Een nanogram is gelijk aan 10 −9 g, ofwel 0,000 000 001 gram. Het is één miljardste gram."
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7222,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7222,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_56,prefLabel,Variabele,Benzo(j)fluorantheen+Benzo(e)pyreen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_362,prefLabel,OrganisatieSpecifiekeReferentie,OSR_362,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1849,altLabel,Parameter,Calcium multi totaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/eenheid/E_186,prefLabel,Eenheid,petajoule,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5830,prefLabel,ParameterAspect,23+35MyFol+4EyFol (standaard in materiaal): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2022,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2022,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3874,prefLabel,Parameter,Fenantreen in materiaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6082,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6082,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2013,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2013,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1085,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1085,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7636,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7636,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_579,prefLabel,Parameter,pp'Dichloordifenyldichlooretheen in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2003,altLabel,Parameter,Korrelgrootte distributie <2000µm,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6412,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6412,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5583,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5583,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2511,prefLabel,ParameterAspect,Quinofen (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3295,prefLabel,Parameter,"1,4-Dichloorbenzeen in materiaal",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8183,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8183,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5032,prefLabel,ParameterAspect,Se (standaard in TSP): massaconcentratie,bevat_vmm_term,tsp,https://vmm.vlaanderen.be/woordenboek/tsp,"Totaal stof. Een mengsel van deeltjes van uiteenlopende samenstelling en afmetingen in de lucht. De deeltjes worden ingedeeld in fracties op basis van hun grootte, namelijk PM10, PM2,5, PM1 en PM0,1."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1191,prefLabel,ParameterAspect,Picarb (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1911,altLabel,Parameter,Goud multi opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5023,prefLabel,ParameterAspect,SOx (standaard in lucht): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7567,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7567,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2727,verkorteNotatie,Parameter,Kwik,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5904,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5904,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1644,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1644,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7841,prefLabel,ParameterAspect,Dinoseb (standaard in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_767,prefLabel,Parameter,"3,4-Dichloorfenol in water",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1007,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1007,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2790,verkorteNotatie,Parameter,Molybdeen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameterAfleiding/AFL_71,definition,ParameterAfleidingVeelterm,"som van: 1,2,3,5- en 1,2,4,5-tetrachloorbenzeen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1483,verkorteNotatie,Parameter,n-Propanol,geen,,,
